doc_name,date,auteur,titre,gender,subgenre,canon_roman,canon_auteur,bac,brevet,lm,sup,prix,gf,pleiade,gouv
1877_Gueroult-Constant_Le-Retour-de-Rocambole,1877,constant gueroult,le retour de rocambole,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1880_Bouvier-Alexis_Iza-Lolotte-et-Compagnie,1880,alexis bouvier,iza lolotte et compagnie,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Houssaye-Arsene_Arsene-Houssaye-L-Eventail-brise-Angele,1879,arsene houssaye,arsene houssaye l eventail brise angele,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1989_Celine-Louis-Ferdinand_Guignol-s-band,1989,louis ferdinand celine,guignol s band,male,,non_canon,canon,0,0,1,0,0,0,1,0
1900_Eekhoud-Georges_La-faneuse-d-amour,1900,georges eekhoud,la faneuse d amour,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1961_Simenon-Georges_Maigret-et-le-voleur-paresseux,1961,georges simenon,maigret et le voleur paresseux,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1996_Gailly-Christian_L-Incident,1996,christian gailly,l incident,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1957_Delly_Berengere-fille-de-roi,1957,delly,berengere fille de roi,female,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1886_Loti-Pierre_Pecheur-d-Islande,1886,pierre loti,pecheur d islande,male,roman d'aventures,non_canon,canon,0,0,1,0,0,0,0,0
1995_Sarraute-Nathalie_Ici,1995,nathalie sarraute,ici,female,,non_canon,canon,0,0,1,0,0,0,1,0
1908_Dhanys-Marcel_Marcel-Dhanys-Le-Roman-du-grand-Conde,1908,marcel dhanys,marcel dhanys le roman du grand conde,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1858_Sue-Eugene_Miss-Mary-ou-l-Institutrice,1858,eugene sue,miss mary ou l institutrice,male,,non_canon,canon,0,0,0,0,0,0,0,0
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-III,1843,paul feval,les mysteres de londres,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1970_Delbo-Charlotte_Auschwitz-et-apres_II--Une-connaissance-inutile,1970,charlotte delbo,auschwitz et apres,female,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1856_Sales-Pierre_Le-sergent-Renaud-Aventures-parisiennes,1856,pierre sales,le sergent renaud aventures parisiennes,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1873_Rousset-Alexis_Derailles-et-declasses-Paris-et-la-province_Tome-2,1873,alexis rousset,derailles et declasses paris et la province,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1909_Feval-Paul-fils_Les-suites-de-lagardere_7-Le-parc-aux-cerfs,1909,paul fils feval,les suites de lagardere,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1960_San-Antonio_Du-brut-pour-les-brutes,1960,antonio san,du brut pour les brutes,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1993_Rouaud-Jean_Des-hommes-illustres,1993,jean rouaud,des hommes illustres,male,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1895_France-Anatole_Le-Puit-de-Sainte-Claire,1895,anatole france,le puit de sainte claire,male,nouvelles,non_canon,canon,0,0,1,0,0,0,1,0
1883_Montagne-Edouard_Le-Batard-de-Ravaillac,1883,edouard montagne,le batard de ravaillac,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
2008_Quignard-Pascal_Boutes,2008,pascal quignard,boutes,male,,non_canon,canon,0,0,0,0,0,0,0,0
2015_Germain-Sylvie_a-la-table-des-hommes,2015,sylvie germain,a la table des hommes,female,,non_canon,canon,0,0,0,0,0,0,0,0
1945_Gracq-Julien_Un-beau-tenebreux,1945,julien gracq,un beau tenebreux,male,,non_canon,canon,0,0,1,0,0,0,1,0
1889_Boisgobey-Fortune-du_Double-Blanc,1889,fortune du boisgobey,double blanc,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1882_Cadol-Edouard_Son-Excellence-Satinette,1882,edouard cadol,son excellence satinette,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1920_Boylesve-Rene_Le-carrosse-aux-deux-lezards-verts,1920,rene boylesve,le carrosse aux deux lezards verts,male,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
2010_Bauchau-Henry_Deluge,2010,henry bauchau,deluge,male,,non_canon,canon,0,0,0,0,0,0,0,0
2010_Bergounioux-Pierre_Le-recit-absent-Le-baiser-de-sorciere,2010,pierre bergounioux,le recit absent le baiser de sorciere,male,non-fiction,non_canon,canon,0,0,0,0,0,0,0,0
1953_Simenon-Georges_Maigret-a-peur,1953,georges simenon,maigret a peur,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
2014_Kerangal-Maylis-de_Reparer-les-vivants,2014,maylis de kerangal,reparer les vivants,female,,canon,canon,1,0,0,0,0,0,0,0
1908_Barbusse-Henri_L-enfer,1908,henri barbusse,l enfer,male,érotisme,canon,canon,0,0,1,0,1,0,0,0
2010_Nothomb-Amelie_Une-forme-de-vie,2010,amelie nothomb,une forme de vie,female,épistolaire,non_canon,canon,0,0,0,0,0,0,0,0
2011_Quignard-Pascal_Les-solidarites-mysterieuses,2011,pascal quignard,les solidarites mysterieuses,male,,non_canon,canon,0,0,0,0,0,0,0,0
1860_Dumas-Alexandre_Une-aventure-d-amour,1860,alexandre dumas,une aventure d amour,male,récit de voyage,non_canon,canon,0,0,0,0,0,0,1,0
1845_Sand-George_Le-meunier-d-Angibault,1845,george sand,le meunier d angibault,female,,non_canon,canon,0,0,1,0,0,0,1,0
1940_Delly_Le-drame-de-l'étang-aux-biches,1940,delly,le drame de l'étang aux biches,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1869_Ponson-du-Terrail-Pierre_Le-Forgeron-de-la-Cour-Dieu_Tome-II,1869,du terrail pierre ponson,le forgeron de la cour dieu,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1848_Balzac-Honore-de_Les-Parents-pauvres-La-Cousine-Bette,1848,honore de balzac,les parents pauvres la cousine bette,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
1936_Veuzit-Max-du_Le-vieux-puits,1936,max du veuzit,le vieux puits,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat,1860,aricie courbatere mme sauquet,les veillees du pensionnat,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1890_Greville-Henry_Le-passe,1890,henry greville,le passe,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1984_Jonquet-Thierry_Mygale,1984,thierry jonquet,mygale,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1958_Duras-Marguerite_Moderato-cantabile,1958,marguerite duras,moderato cantabile,female,,non_canon,canon,0,0,0,0,0,0,1,0
1982_Jonquet-Thierry_Memoire-en-cage,1982,thierry jonquet,memoire en cage,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
2011_Gaude-Laurent_Les-Oliviers-du-Negus,2011,laurent gaude,les oliviers du negus,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1899_Noir-Louis_Au-Pole-et-autour-du-Pole-Dans-les-glaces,1899,louis noir,au pole et autour du pole dans les glaces,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
2014_Modiano-Patrick_Pour-que-tu-ne-te-perdes-pas-dans-le-quartier,2014,patrick modiano,pour que tu ne te perdes pas dans le quartier,male,,non_canon,canon,0,0,0,0,0,0,0,0
1888_Assollant-Alfred_Brancas-Les-amours-de-Quaterquem,1888,alfred assollant,brancas les amours de quaterquem,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
2003_Jouet-Jacques_Mon-bel-autocar,2003,jacques jouet,mon bel autocar,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1889_Verne-Jules_Au-XXIXe-siecle-ou-la-journee-d-un-journaliste-americain,1889,jules verne,au xxixe siecle ou la journee d un journaliste americain,male,science-fiction,non_canon,canon,0,0,0,0,0,0,1,0
1846_Lacombe-Patrice_La-terre-paternelle,1846,patrice lacombe,la terre paternelle,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1877_Saint-Vidal-Mathilde-de_Amour-et-devoir,1877,vidal mathilde de saint,amour et devoir,female,épistolaire,non_canon,non_canon,0,0,0,0,0,0,0,0
2016_Murail-Marie-Aude_Sauveur-Fils_1,2016,marie aude murail,sauveur fils,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1937_Giono-Jean_Batailles-dans-la-montagne,1937,jean giono,batailles dans la montagne,male,fantastique,non_canon,canon,0,0,1,0,0,0,1,0
1864_Prost-Lacuzon-Jules_La-Tour-aux-viperes-chronique-jurassienne-du-XVe-siecle,1864,lacuzon jules prost,la tour aux viperes chronique jurassienne du xve siecle,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1855_Sand-George_Kourroglou,1855,george sand,kourroglou,female,nouvelles,non_canon,canon,0,0,1,0,0,0,1,0
1879_Ponson-du-Terrail-Pierre_Le-Serment-des-Hommes-Rouges-Aventures-d-un-enfant-de-Paris_tome-2,1879,du terrail pierre ponson,le serment des hommes rouges aventures d un enfant de paris,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1897_Montoya-Gabriel_Le-Roman-Comique-du-Chat-Noir,1897,gabriel montoya,le roman comique du chat noir,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1997_Gailly-Christian_Les-Evades,1997,christian gailly,les evades,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1889_Dombre-Roger_Folla,1889,roger dombre,folla,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages,1879,ernest d  hervilly,ernest d hervilly histoires de mariages,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
2000_Quignard-Pascal_Terrasse-a-Rome,2000,pascal quignard,terrasse a rome,male,roman historique,canon,canon,0,0,0,0,1,0,0,0
1855_Nerval-Gerard-de_Aurelia,1855,gerard de nerval,aurelia,male,,canon,canon,0,0,1,1,0,0,0,0
1862_Fabre-Ferdinand_Les-Courbezon,1862,ferdinand fabre,les courbezon,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1984_Djian-Philippe_Zone-erogene,1984,philippe djian,zone erogene,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1885_Daudet-Ernest_Le-roman-de-Delphine,1885,ernest daudet,le roman de delphine,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1878_Gouraud-Julie_Cousine-Marie,1878,julie gouraud,cousine marie,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1960_San-Antonio_Berceuse-pour-Berurier,1960,antonio san,berceuse pour berurier,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1870_Malot-Hector_Une-Bonne-affaire,1870,hector malot,une bonne affaire,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1882_Toudouze-Gustave_La-Seductrice,1882,gustave toudouze,la seductrice,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2013_Nothomb-Amelie_La-Nostalgie-heureuse,2013,amelie nothomb,la nostalgie heureuse,female,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,1878,eudoxie dupuis,cyprienne et cyprien,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1890_Richebourg-Emile_Les-Amours-de-Village,1890,emile richebourg,les amours de village,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1891_Maquet-Auguste_La-belle-Gabrielle_Tome-2,1891,auguste maquet,la belle gabrielle,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1882_Ricouard-Gustave_Vast-Ricouard-Pour-ces-dames,1882,gustave ricouard,vast ricouard pour ces dames,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1888_Blandy-Stella_L-Oncle-Philibert,1888,stella blandy,l oncle philibert,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1971_San-Antonio_N-en-jetez-plus,1971,antonio san,n en jetez plus,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1901_Thurner-Georges_Mademoiselle-Flammette.,1901,georges thurner,mademoiselle flammette.,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1876_Greville-Henry_La-princesse-Ogherof,1876,henry greville,la princesse ogherof,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1946_Veuzit-Max-du_Arlette-et-son-ombre,1946,max du veuzit,arlette et son ombre,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1868_Feval-Paul_Les-habits-noirs_Tome-III-La-rue-de-Jerusalem,1868,paul feval,les habits noirs,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1878_Revillon-Tony_Noemi,1878,tony revillon,noemi,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1908_Delly_Une-femme-superieure,1908,delly,une femme superieure,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1970_Blondin-Antoine_Monsieur-Jadis-ou-l-ecole-du-soir,1970,antoine blondin,monsieur jadis ou l ecole du soir,male,mémoires et autobiographie,non_canon,non_canon,0,0,0,0,0,0,0,0
1950_Vian-Boris_Elles-ne-se-rendent-pas-compte,1950,boris vian,elles ne se rendent pas compte,male,policier,non_canon,canon,0,0,0,0,0,0,1,0
1952_Simenon-Georges_Le-revolver-de-Maigret,1952,georges simenon,le revolver de maigret,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1928_Gide-Andre_Le-retour-du-Tchad,1928,andre gide,le retour du tchad,male,journal intime,non_canon,canon,0,0,1,0,0,0,1,0
1914_Roussel-Raymond_Locus-Solus,1914,raymond roussel,locus solus,male,science-fiction,non_canon,canon,0,0,0,0,0,0,0,0
1878_Houssaye-Arsene_Les-Trois-duchesses_Tome-1,1878,arsene houssaye,les trois duchesses,male,cycles et séries,non_canon,non_canon,0,0,0,0,0,0,0,0
1893_Lemaitre-Jules_Les-Rois,1893,jules lemaitre,les rois,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1989_Gailly-Christian_K.622,1989,christian gailly,k.622,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1849_Berthoud-Henry_Les-Filleules-de-Rubens_Tome-I,1849,henry berthoud,les filleules de rubens,male,roman historique,non_canon,non_canon,0,0,0,0,0,0,0,0
1926_Galopin-Arnould_La-tenebreuse-affaire-de-Green-Park,1926,arnould galopin,la tenebreuse affaire de green park,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1973_Deon-Michel_Un-Taxi-mauve,1973,michel deon,un taxi mauve,male,,canon,non_canon,0,0,0,0,1,0,0,0
2004_Nothomb-Amelie_Biographie-de-la-faim,2004,amelie nothomb,biographie de la faim,female,mémoires et autobiographie,non_canon,canon,0,0,0,0,0,0,0,0
1876_Malot-Hector_Ida-et-Carmelita,1876,hector malot,ida et carmelita,male,cycles et séries,non_canon,non_canon,0,0,0,0,0,0,0,0
1880_Leriche-Henri_Henri-Leriche-La-Soutane-aux-orties,1880,henri leriche,henri leriche la soutane aux orties,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1964_Simenon-Georges_La-patience-de-Maigret,1964,georges simenon,la patience de maigret,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1957_Malet-Leo_Boulevard-ossements,1957,leo malet,boulevard ossements,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1894_Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne,1894,victor tissot,simone histoire d une jeune fille moderne,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
2009_Carrere-Emmanuel_D-autres-vies-que-la-mienne,2009,emmanuel carrere,d autres vies que la mienne,male,,non_canon,canon,0,0,0,0,0,0,0,0
1953_Simenon-Georges_Maigret-se-trompe,1953,georges simenon,maigret se trompe,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1923_Chateaubriant-Alphonse-de_La-Briere,1923,alphonse de chateaubriant,la briere,male,,canon,non_canon,0,0,0,0,1,0,0,0
1954_San-Antonio_C-est-mort-et-ça-ne-sait-pas,1954,antonio san,c est mort et ça ne sait pas,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1922_Romains-Jules_Les-copains,1922,jules romains,les copains,male,,non_canon,canon,0,0,1,0,0,0,0,0
1935_Delly_Un-marquis-de-Carabas,1935,delly,un marquis de carabas,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1863_Zaccone-Pierre_Une-haine-au-bagne,1863,pierre zaccone,une haine au bagne,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1962_San-Antonio_Fleur-de-nave-vinaigrette,1962,antonio san,fleur de nave vinaigrette,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1927_Bourget-Paul_Nos-actes-nous-suivent_tome-1,1927,paul bourget,nos actes nous suivent,male,,non_canon,canon,0,0,1,0,0,0,0,0
2015_Enard-Mathias_Boussole,2015,mathias enard,boussole,male,,non_canon,canon,0,0,0,0,0,0,0,0
2015_Quignard-Pascal_Mourir-de-penser,2015,pascal quignard,mourir de penser,male,fragments,non_canon,canon,0,0,0,0,0,0,0,0
1972_A.D.G._La-marche-truque,1972,a.d.g.,la marche truque,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1884_Mendes-Catulle_Jeunes-filles,1884,catulle mendes,jeunes filles,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1966_San-Antonio_Salut-mon-Pope-,1966,antonio san,salut mon pope ,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1928_Martin-du-Gard-Roger_Les-Thibault_Tome-4-La-consultation,1928,du gard roger martin,les thibault,male,cycles et séries,non_canon,canon,0,0,0,0,0,0,0,0
1891_Greville-Henry_Peril,1891,henry greville,peril,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1838_Gautier-Theophile_Fortunio,1838,theophile gautier,fortunio,male,,non_canon,canon,0,0,1,0,0,0,1,0
1943_Simenon-Georges_Les-dossiers-de-l-Agence-O,1943,georges simenon,les dossiers de l agence o,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1857_About-Edmond_Le-Roi-des-montagnes,1857,edmond about,le roi des montagnes,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
2008_Vargas-Fred_Un-lieu-incertain,2008,fred vargas,un lieu incertain,female,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1878_Stapleaux-Leopold_Le-Roman-d-un-pere,1878,leopold stapleaux,le roman d un pere,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1910_Zevaco-Michel_La-Cour-des-miracles,1910,michel zevaco,la cour des miracles,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-I-La-Nourisseuse-d-enfants,1868,du terrail pierre ponson,rocambole les miseres de londre,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1893_Allais-Alphonse_Pas-de-bile ,1893,alphonse allais,pas de bile ,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1951_Calet-Henri_Les-Grandes-Largeurs,1951,henri calet,les grandes largeurs,male,mémoires et autobiographie,non_canon,non_canon,0,0,0,0,0,0,0,0
1926_Kessel-Joseph_Les-Captifs,1926,joseph kessel,les captifs,male,,canon,canon,0,0,0,0,1,0,0,0
2014_Echenoz-Jean_Caprice-de-la-reine,2014,jean echenoz,caprice de la reine,male,nouvelles,non_canon,canon,0,0,0,0,0,0,0,0
1866_Hugo-Victor_Les-travailleurs-de-la-mer,1866,victor hugo,les travailleurs de la mer,male,,canon,canon,1,0,1,0,0,1,1,0
1888_Verne-Jules_Deux-ans-de-vacances,1888,jules verne,deux ans de vacances,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1904_Lesueur-Daniel_Le-marquis-de-Valcor,1904,daniel lesueur,le marquis de valcor,female,,non_canon,non_canon,0,0,0,0,0,0,0,0
1917_Bernede-Arthur_Judex,1917,arthur bernede,judex,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1890_Dombre-Roger_Une-pupille-genante,1890,roger dombre,une pupille genante,female,littérature jeunesse,non_canon,non_canon,0,0,0,0,0,0,0,0
1977_San-Antonio_Remets-ton-slip-gondolier,1977,antonio san,remets ton slip gondolier,male,érotisme,non_canon,non_canon,0,0,0,0,0,0,0,0
1931_Simenon-Georges_La-Guinguette-a-deux-sous,1931,georges simenon,la guinguette a deux sous,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1855_Ulbach-Louis_L-amour-et-la-mort,1855,louis ulbach,l amour et la mort,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Deslys-Charles-Cauvain-Jules_La-Revanche-de-Marguerite,1879,charles cauvain jules deslys,la revanche de marguerite,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1881_Sauniere-Paul_La-Succession-Marignan,1881,paul sauniere,la succession marignan,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1839_Borel-Petrus_Madame-Putiphar,1839,petrus borel,madame putiphar,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1909_Ivoi-Paul-d-_L-Espion-X-323_Volume-II-Le-Canon-du-sommeil,1909,paul d  ivoi,l espion x 323,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1967_Perec-Georges_Un-homme-qui-dort,1967,georges perec,un homme qui dort,male,,non_canon,canon,0,0,0,0,0,0,1,0
1999_Volodine-Antoine_Des-anges-mineurs,1999,antoine volodine,des anges mineurs,male,science-fiction,canon,canon,0,0,0,0,1,0,0,0
1909_Boylesve-Rene_La-jeune-fille-bien-elevee,1909,rene boylesve,la jeune fille bien elevee,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1893_Feval-Paul-fils_les-suites-de-lagardere_2-les-chevauchees-de-lagardere,1893,paul fils feval,les suites de lagardere,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
2001_Daeninckx-Didier_12-rue-Meckert,2001,didier daeninckx,12 rue meckert,male,policier,non_canon,canon,0,0,0,0,0,0,0,0
1942_Simenon-Georges_Cecile-est-morte,1942,georges simenon,cecile est morte,male,policier,non_canon,canon,0,0,1,0,0,0,1,0
1999_Nothomb-Amelie_Le-Mystere-par-excellence,1999,amelie nothomb,le mystere par excellence,female,nouvelles,non_canon,canon,0,0,0,0,0,0,0,0
2009_Rouaud-Jean_La-femme-promise,2009,jean rouaud,la femme promise,male,,non_canon,canon,0,0,0,0,0,0,0,0
1845_Dumas-Alexandre_Le-batard-de-Mauleon_II,1845,alexandre dumas,le batard de mauleon,male,roman d'aventures,non_canon,canon,0,0,0,0,0,0,1,0
1954_Delly_La-fee-de-Kermoal,1954,delly,la fee de kermoal,female,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1923_Delly_Dans-les-ruines,1923,delly,dans les ruines,female,roman sentimental,non_canon,non_canon,0,0,0,0,0,0,0,0
1888_Barres-Maurice_Le-culte-du-moi_1-Sous-l-oeil-des-barbares,1888,maurice barres,le culte du moi,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,0,0
1883_Lacroix-Auguste-de_Les-Soirees-de-Saint-Germain,1883,auguste de lacroix,les soirees de saint germain,male,fantastique,non_canon,canon,0,0,0,0,0,0,0,0
1926_Leroux-Gaston_Le-fils-de-trois-peres-Hardigras,1926,gaston leroux,le fils de trois peres hardigras,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1856_Feval-Paul_La-Louve_Tome-II-Valentine-de-Rohan,1856,paul feval,la louve,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
2010_Modiano-Patrick_L-horizon,2010,patrick modiano,l horizon,male,,non_canon,canon,0,0,0,0,0,0,0,0
1971_Dhotel-Andre_L-honorable-Monsieur-Jacques,1971,andre dhotel,l honorable monsieur jacques,male,fantastique,non_canon,canon,0,0,0,0,0,0,0,0
1888_Boisgobey-Fortune-du_L-Oeil-de-chat_Tome1,1888,fortune du boisgobey,l oeil de chat,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1968_Guy-Des-Cars_La-revoltee,1968,des cars guy,la revoltee,male,policier,non_canon,non_canon,0,0,0,0,0,0,0,0
1874_Sand-Maurice_Mademoiselle-de-Cerignan,1874,maurice sand,mademoiselle de cerignan,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1900_Mirbeau-Octave_Le-journal-d-une-femme-de-chambre,1900,octave mirbeau,le journal d une femme de chambre,male,,canon,canon,0,0,0,0,0,1,0,0
1858_Feuillet-Octave_Le-roman-d-un-jeune-homme-pauvre,1858,octave feuillet,le roman d un jeune homme pauvre,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1879_Chavette-Eugene_Nous-marions-Virginie,1879,eugene chavette,nous marions virginie,male,nouvelles,non_canon,non_canon,0,0,0,0,0,0,0,0
1845_Balzac-Honore-de_Les-Marana,1845,honore de balzac,les marana,male,cycles et séries,non_canon,canon,0,0,1,0,0,0,1,0
2019_Dabos-Christelle_La-Passe-miroir_4-La-Tempete-des-echos,2019,christelle dabos,la passe miroir,female,fantastique,non_canon,non_canon,0,0,0,0,0,0,0,0
2012_Quignard-Pascal_Les-desarçonnes,2012,pascal quignard,les desarçonnes,male,fragments,non_canon,canon,0,0,0,0,0,0,0,0
1895_Tardivel-Jules-Paul_Pour-la-patrie,1895,jules paul tardivel,pour la patrie,male,science-fiction,non_canon,non_canon,0,0,0,0,0,0,0,0
1912_Mille-Pierre_Louise-et-Barnavaux,1912,pierre mille,louise et barnavaux,male,roman d'aventures,non_canon,non_canon,0,0,0,0,0,0,0,0
1875_Toudouze-Gustave_La-sirene-Souvenir-de-Capri,1875,gustave toudouze,la sirene souvenir de capri,male,,non_canon,non_canon,0,0,0,0,0,0,0,0
1862_Dumas-Alexandre_La-boule-de-neige,1862,alexandre dumas,la boule de neige,male,,non_canon,canon,0,0,0,0,0,0,1,0
